"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"166","서울특별시 성동구 행당동","349","349","0","서울숲 한신 더 휴","59.94","202405","15","109,000","-","13","개인","개인","2003","고산자로 164","-","중개거래","서울 성동구","-"
"167","서울특별시 성동구 행당동","364","364","0","행당브라운스톤","59.27","202405","15","90,000","-","11","개인","개인","2005","행당로 99","-","중개거래","서울 성동구","-"
"168","서울특별시 성동구 행당동","346","346","0","행당한진타운","84.71","202405","17","121,500","-","4","개인","개인","2000","행당로 82","-","중개거래","서울 성동구","-"
"169","서울특별시 성동구 행당동","346","346","0","행당한진타운","59.96","202405","17","100,800","-","5","개인","개인","2000","행당로 82","-","중개거래","서울 성동구","-"
"170","서울특별시 성동구 행당동","380","380","0","서울숲리버뷰자이","84.95","202405","18","180,000","-","26","개인","개인","2018","고산자로2길 65","-","중개거래","서울 성동구","-"
"171","서울특별시 성동구 행당동","346","346","0","행당한진타운","59.96","202405","18","103,000","-","10","개인","개인","2000","행당로 82","-","중개거래","서울 성동구","-"
"172","서울특별시 성동구 행당동","375","375","0","행당두산위브","59.99","202405","21","110,000","-","3","개인","개인","2009","행당로8길 8","-","중개거래","서울 성동구","-"
"173","서울특별시 성동구 행당동","347","347","0","대림e-편한세상","59.96","202405","21","92,000","-","3","개인","개인","2000","행당로 79","-","중개거래","서울 성동구","-"
"174","서울특별시 성동구 행당동","347","347","0","대림e-편한세상","59.96","202405","23","91,000","-","1","개인","개인","2000","행당로 79","-","중개거래","서울 성동구","-"
"175","서울특별시 성동구 행당동","347","347","0","대림e-편한세상","114.94","202405","24","134,500","-","9","개인","개인","2000","행당로 79","-","중개거래","서울 성동구","-"
"176","서울특별시 성동구 행당동","346","346","0","행당한진타운","59.96","202405","24","101,000","-","17","개인","개인","2000","행당로 82","-","중개거래","서울 성동구","-"
"177","서울특별시 성동구 행당동","364","364","0","행당브라운스톤","84.94","202405","24","123,000","-","13","개인","개인","2005","행당로 99","-","중개거래","서울 성동구","-"
"178","서울특별시 성동구 행당동","347","347","0","대림e-편한세상","114.94","202405","25","136,000","-","8","개인","개인","2000","행당로 79","-","중개거래","서울 성동구","-"
"179","서울특별시 성동구 행당동","346","346","0","행당한진타운","59.96","202405","25","103,800","-","6","개인","개인","2000","행당로 82","-","중개거래","서울 성동구","-"
"180","서울특별시 성동구 행당동","376","376","0","서울숲행당푸르지오","84.74","202405","27","122,500","-","12","개인","개인","2011","고산자로 177","-","중개거래","서울 성동구","-"
"181","서울특별시 성동구 행당동","380","380","0","서울숲리버뷰자이","84.9","202405","27","186,000","-","16","개인","개인","2018","고산자로2길 65","-","중개거래","서울 성동구","-"
"182","서울특별시 성동구 행당동","346","346","0","행당한진타운","59.96","202405","29","99,000","-","7","개인","개인","2000","행당로 82","-","중개거래","서울 성동구","-"
"183","서울특별시 성동구 행당동","346","346","0","행당한진타운","59.96","202406","1","102,000","-","12","개인","개인","2000","행당로 82","-","중개거래","서울 성동구","-"
"184","서울특별시 성동구 응봉동","15","15","0","대림강변타운","59.76","202405","7","101,500","-","4","개인","개인","2001","고산자로 160","-","중개거래","서울 성동구","-"
"185","서울특별시 성동구 응봉동","100","100","0","대림(1차)","126.66","202405","12","157,000","-","1","개인","개인","1986","독서당로62길 43","-","중개거래","서울 성동구","-"
"186","서울특별시 성동구 응봉동","15","15","0","대림강변타운","59.76","202405","15","103,000","-","8","개인","개인","2001","고산자로 160","-","중개거래","서울 성동구","-"
"187","서울특별시 성동구 응봉동","15","15","0","대림강변타운","114.88","202405","25","159,500","-","16","개인","개인","2001","고산자로 160","-","중개거래","서울 성동구","-"
"188","서울특별시 성동구 응봉동","100","100","0","대림(1차)","75.51","202405","26","125,000","-","4","개인","개인","1986","독서당로62길 43","20240603","중개거래","서울 서대문구, 서울 성동구","-"
"189","서울특별시 성동구 응봉동","100","100","0","대림(1차)","75.51","202405","26","125,000","-","4","개인","개인","1986","독서당로62길 43","-","중개거래","서울 서대문구, 서울 성동구","-"
"190","서울특별시 성동구 금호동1가","1823","1823","0","이편한세상금호파크힐스","84.932","202405","9","170,000","-","19","개인","개인","2019","금호로 140","-","중개거래","서울 성동구","-"
"191","서울특별시 성동구 금호동1가","1500","1500","0","금호삼성래미안","114.67","202405","13","152,500","-","6","개인","개인","2001","독서당로 343","-","중개거래","서울 성동구","-"
"192","서울특별시 성동구 금호동1가","1500","1500","0","금호삼성래미안","84.45","202405","13","109,000","-","1","개인","개인","2001","독서당로 343","-","중개거래","서울 성동구","-"
"193","서울특별시 성동구 금호동1가","1500","1500","0","금호삼성래미안","59.95","202405","14","103,500","-","6","개인","개인","2001","독서당로 343","-","중개거래","서울 성동구","-"
"194","서울특별시 성동구 금호동1가","1823","1823","0","이편한세상금호파크힐스","84.932","202405","15","162,500","-","6","개인","개인","2019","금호로 140","-","중개거래","서울 성동구","-"
"195","서울특별시 성동구 금호동1가","1823","1823","0","이편한세상금호파크힐스","84.982","202405","17","166,000","-","4","개인","개인","2019","금호로 140","-","중개거래","서울 성동구","-"
"196","서울특별시 성동구 금호동1가","633","633","0","벽산","59.9","202405","17","92,000","-","11","개인","개인","2001","금호로 100","-","중개거래","서울 성동구","-"
"197","서울특별시 성동구 금호동1가","1500","1500","0","금호삼성래미안","84.45","202405","18","120,000","-","3","개인","개인","2001","독서당로 343","-","중개거래","서울 성동구","-"
"198","서울특별시 성동구 금호동1가","1500","1500","0","금호삼성래미안","59.95","202405","18","108,000","-","9","개인","개인","2001","독서당로 343","-","중개거래","서울 성동구","-"
"199","서울특별시 성동구 금호동1가","633","633","0","벽산","59.9","202405","18","93,500","-","17","개인","개인","2001","금호로 100","-","중개거래","서울 성동구, 서울 은평구","-"
"200","서울특별시 성동구 금호동1가","1823","1823","0","이편한세상금호파크힐스","59.983","202405","21","133,000","-","2","개인","개인","2019","금호로 140","-","중개거래","서울 성동구, 서울 영등포구","-"
"201","서울특별시 성동구 금호동1가","1500","1500","0","금호삼성래미안","59.95","202405","21","98,000","302","14","개인","개인","2001","독서당로 343","-","중개거래","서울 성동구","24.05.23"
"202","서울특별시 성동구 금호동1가","1823","1823","0","이편한세상금호파크힐스","116.134","202405","22","182,000","-","4","개인","개인","2019","금호로 140","-","중개거래","서울 성동구","-"
"203","서울특별시 성동구 금호동1가","1823","1823","0","이편한세상금호파크힐스","59.949","202405","23","137,000","-","14","개인","개인","2019","금호로 140","-","중개거래","서울 성동구","-"
"204","서울특별시 성동구 금호동1가","1823","1823","0","이편한세상금호파크힐스","84.957","202405","25","159,000","-","4","개인","개인","2019","금호로 140","-","중개거래","서울 성동구","-"
"205","서울특별시 성동구 금호동1가","1823","1823","0","이편한세상금호파크힐스","59.983","202405","30","138,000","-","13","개인","개인","2019","금호로 140","-","중개거래","서울 성동구","-"
"206","서울특별시 성동구 금호동1가","1823","1823","0","이편한세상금호파크힐스","84.957","202406","1","170,000","-","18","개인","개인","2019","금호로 140","-","중개거래","서울 광진구, 서울 성동구","-"
"207","서울특별시 성동구 금호동2가","1217","1217","0","래미안하이리버","59.99","202405","7","120,000","-","3","개인","개인","2012","금호로 107","-","중개거래","서울 성동구","-"
"208","서울특별시 성동구 금호동2가","1217","1217","0","래미안하이리버","84.99","202405","8","135,000","-","3","개인","개인","2012","금호로 107","-","중개거래","서울 성동구","-"
"209","서울특별시 성동구 금호동2가","1","1","0","신금호파크자이","84.98","202405","9","159,000","-","10","개인","개인","2016","금호로 173","-","중개거래","서울 성동구","-"
"210","서울특별시 성동구 금호동2가","1215","1215","0","금호자이1차","59.98","202405","15","118,500","-","7","개인","개인","2012","금호로 117","-","중개거래","서울 성동구","-"
"211","서울특별시 성동구 금호동2가","1217","1217","0","래미안하이리버","59.99","202405","17","122,000","101","11","개인","개인","2012","금호로 107","-","중개거래","서울 성동구","24.05.31"
"212","서울특별시 성동구 금호동2가","1217","1217","0","래미안하이리버","59.99","202405","18","120,000","-","9","개인","개인","2012","금호로 107","-","중개거래","서울 성동구","-"
"213","서울특별시 성동구 금호동2가","1","1","0","신금호파크자이","59.98","202405","19","134,000","-","10","개인","개인","2016","금호로 173","-","중개거래","서울 성동구","-"
"214","서울특별시 성동구 금호동2가","1","1","0","신금호파크자이","84.98","202405","19","160,000","-","8","개인","개인","2016","금호로 173","-","중개거래","서울 성동구","-"
